# NJOY2016 0 K U-235 ESZ at grid energies this port also chose.
# Oracle for tests/acer_ce_esz_vs_njoy2016.rs. Columns are MeV and barns.
# 17 significant digits: f64 needs that to round-trip exactly, and the test
# matches grid energies by EXACT equality.
energy_mev,total_b,absorption_b,elastic_b
4.16450000000000015e-2,1.34173389000000007e1,6.34403912999999986e-1,1.09372100000000003e1
4.17449999999999974e-2,1.34406642000000005e1,6.35628712000000040e-1,1.09343800000000009e1
4.18450000000000003e-2,1.34189795000000007e1,6.36853511999999955e-1,1.09315400000000000e1
4.19450000000000031e-2,1.33802947999999997e1,6.38078311000000009e-1,1.09286999999999992e1
4.20460000000000000e-2,1.33535917000000008e1,6.39315311000000053e-1,1.09258299999999995e1
4.21469999999999970e-2,1.34028986000000003e1,6.40552310000000014e-1,1.09229699999999994e1
4.22490000000000018e-2,1.35311772999999995e1,6.41801610000000022e-1,1.09200700000000008e1
4.23509999999999998e-2,1.33794660000000007e1,6.43050908999999948e-1,1.09171800000000001e1
4.27620100000000031e-2,1.35555454999999991e1,6.48084807000000040e-1,1.09055099999999996e1
4.28660000000000013e-2,1.35627963999999999e1,6.49358506000000002e-1,1.09025599999999994e1
4.29700000000000013e-2,1.35860483999999992e1,6.50632305999999994e-1,1.08996099999999991e1
4.30740000000000012e-2,1.34533003000000004e1,6.51906004999999955e-1,1.08966600000000007e1
4.31790000000000021e-2,1.34235330000000008e1,6.53192105000000023e-1,1.08936799999999998e1
4.32840000000000030e-2,1.34757666999999994e1,6.54478103999999949e-1,1.08907000000000007e1
4.34959999999999999e-2,1.34351962999999994e1,6.57074602999999979e-1,1.08846799999999995e1
4.36020000000000019e-2,1.35104216000000008e1,6.58372902999999954e-1,1.08816799999999994e1
4.37089999999999979e-2,1.35306175999999994e1,6.59683401999999974e-1,1.08786400000000008e1
4.39239999999999978e-2,1.33672552000000007e1,6.62316700999999952e-1,1.08725400000000008e1
4.40320100000000034e-2,1.33509689999999992e1,6.63639599999999996e-1,1.08694699999999997e1
4.41409999999999997e-2,1.34476701999999992e1,6.64974399999999966e-1,1.08663799999999995e1
4.42489999999999967e-2,1.33823848999999999e1,6.66297198999999951e-1,1.08633100000000002e1
4.43590000000000026e-2,1.34750639000000003e1,6.67644499000000002e-1,1.08601899999999993e1
4.44680000000000006e-2,1.33667651999999997e1,6.68979498000000006e-1,1.08571000000000009e1
4.45779899999999979e-2,1.34034440999999998e1,6.70326598000000051e-1,1.08539800000000000e1
4.46889999999999996e-2,1.33090998999999996e1,6.71686196999999985e-1,1.08508300000000002e1
4.49109999999999995e-2,1.32524122000000002e1,6.74405196000000040e-1,1.08445300000000007e1
4.49999999999999983e-2,1.33595631000000008e1,6.75495295000000051e-1,1.08420000000000005e1
4.50220100000000012e-2,1.33857400999999996e1,6.75144795000000020e-1,1.08416700000000006e1
4.54729999999999995e-2,1.32255535000000002e1,6.67963195999999981e-1,1.08348700000000004e1
4.55870000000000025e-2,1.33294604999999997e1,6.66147795999999959e-1,1.08331499999999998e1
4.57009999999999986e-2,1.32783674999999999e1,6.64332396000000047e-1,1.08314299999999992e1
4.58160000000000026e-2,1.33542342000000005e1,6.62501196000000014e-1,1.08296899999999994e1
4.59310100000000013e-2,1.33031096000000009e1,6.60669696000000028e-1,1.08279599999999991e1
4.60470099999999993e-2,1.32999457999999997e1,6.58822495999999980e-1,1.08262099999999997e1
4.61620000000000016e-2,1.34278226000000007e1,6.56991396999999977e-1,1.08244799999999994e1
4.62790199999999971e-2,1.34226161000000008e1,6.55127896999999959e-1,1.08227100000000007e1
4.63959999999999997e-2,1.34704212999999999e1,6.53265097000000017e-1,1.08209499999999998e1
4.65129899999999971e-2,1.34076892000000001e1,6.51402096999999958e-1,1.08191799999999994e1
4.66310100000000005e-2,1.34349717999999996e1,6.49522797000000041e-1,1.08173999999999992e1
4.67489999999999989e-2,1.34342635999999995e1,6.47643897000000024e-1,1.08156300000000005e1
4.68669999999999989e-2,1.33965463000000007e1,6.45764797000000002e-1,1.08138500000000004e1
4.69860000000000000e-2,1.33487919999999995e1,6.43869797000000021e-1,1.08120499999999993e1
4.71060000000000020e-2,1.33410116999999993e1,6.41958896999999973e-1,1.08102400000000003e1
4.72259999999999971e-2,1.32032304000000007e1,6.40047997000000035e-1,1.08084299999999995e1
4.74670000000000022e-2,1.31536428000000001e1,6.36210297999999952e-1,1.08048000000000002e1
4.75889999999999994e-2,1.32657994000000006e1,6.34267498000000041e-1,1.08029600000000006e1
4.77100000000000024e-2,1.33519821000000007e1,6.32340698000000034e-1,1.08011300000000006e1
4.78330000000000005e-2,1.33671127999999992e1,6.30381998000000054e-1,1.07992799999999995e1
4.79549999999999976e-2,1.34972694999999998e1,6.28439297999999980e-1,1.07974399999999999e1
4.80789999999999967e-2,1.34323630999999999e1,6.26464698000000042e-1,1.07955699999999997e1
4.82020000000000018e-2,1.33104828000000008e1,6.24505997999999951e-1,1.07937100000000008e1
4.83270000000000019e-2,1.33095503999999991e1,6.22515499000000028e-1,1.07918299999999991e1
4.85760000000000011e-2,1.33777007000000001e1,6.18550398999999973e-1,1.07880699999999994e1
4.87020099999999970e-2,1.32347313000000000e1,6.16543799000000003e-1,1.07861700000000003e1
4.88280099999999981e-2,1.32787628000000009e1,6.14537298999999981e-1,1.07842699999999994e1
4.89549999999999985e-2,1.34727665999999999e1,6.12515099000000007e-1,1.07823600000000006e1
4.90820100000000023e-2,1.32527611000000007e1,6.10492598999999969e-1,1.07804400000000005e1
4.93380100000000016e-2,1.32256973000000002e1,6.06415998999999983e-1,1.07765799999999992e1
4.94660000000000030e-2,1.32436650000000000e1,6.04377799999999965e-1,1.07746499999999994e1
4.95950000000000002e-2,1.33366065999999996e1,6.02323599999999959e-1,1.07727100000000000e1
4.97249999999999984e-2,1.32155121999999992e1,6.00253499999999995e-1,1.07707499999999996e1
4.98549999999999965e-2,1.32154178000000009e1,5.98183299999999973e-1,1.07687899999999992e1
4.99860000000000027e-2,1.31992863000000007e1,5.96097199999999994e-1,1.07668099999999995e1
5.00000000000000028e-2,1.32023601999999993e1,5.95874299999999968e-1,1.07666000000000004e1
5.01170000000000018e-2,1.32282939000000006e1,5.94735400000000025e-1,1.07644199999999994e1
5.02480100000000027e-2,1.32283273999999995e1,5.93460199999999993e-1,1.07619900000000008e1
5.05130099999999971e-2,1.32252893999999994e1,5.90880700000000036e-1,1.07570599999999992e1
5.07800100000000004e-2,1.31481878999999999e1,5.88281798999999994e-1,1.07520900000000008e1
5.09150000000000019e-2,1.31060952999999998e1,5.86967798999999957e-1,1.07495799999999999e1
5.10489999999999972e-2,1.31010328999999999e1,5.85663499000000032e-1,1.07470900000000000e1
5.11850000000000013e-2,1.31119079000000003e1,5.84339699000000046e-1,1.07445599999999999e1
5.14570000000000027e-2,1.31936578999999998e1,5.81692098999999962e-1,1.07394999999999996e1
5.15940000000000010e-2,1.31895015999999998e1,5.80358598999999975e-1,1.07369500000000002e1
5.18699999999999994e-2,1.31691342999999996e1,5.77671998000000020e-1,1.07318200000000008e1
5.20079899999999970e-2,1.32051902000000005e1,5.76328897999999978e-1,1.07292500000000004e1
5.21469999999999989e-2,1.32374209999999994e1,5.74975797999999982e-1,1.07266700000000004e1
5.22870100000000018e-2,1.32686124999999997e1,5.73612898000000038e-1,1.07240599999999997e1
5.24270000000000014e-2,1.32698142000000008e1,5.72250298000000046e-1,1.07214600000000004e1
5.27099999999999999e-2,1.31681220999999997e1,5.69495596999999965e-1,1.07161899999999992e1
5.28520000000000031e-2,1.30402673999999994e1,5.68113396999999964e-1,1.07135499999999997e1
5.29939999999999994e-2,1.31584117999999997e1,5.66731196999999964e-1,1.07109100000000002e1
5.32810000000000020e-2,1.32576161999999993e1,5.63937597000000013e-1,1.07055699999999998e1
5.34260000000000013e-2,1.32576851999999992e1,5.62526196999999950e-1,1.07028800000000004e1
5.35710000000000006e-2,1.32147442000000002e1,5.61114796999999998e-1,1.07001799999999996e1
5.37160100000000015e-2,1.31478031000000009e1,5.59703296000000017e-1,1.06974800000000005e1
5.40089899999999998e-2,1.31268457999999999e1,5.56851495999999946e-1,1.06920300000000008e1
5.43039999999999981e-2,1.30898410999999992e1,5.53979895999999972e-1,1.06865500000000004e1
5.44530199999999978e-2,1.30987854000000006e1,5.52529296000000003e-1,1.06837700000000009e1
5.47510100000000027e-2,1.31876954000000008e1,5.49628794999999948e-1,1.06782299999999992e1
5.49020100000000011e-2,1.31505936000000005e1,5.48158994999999982e-1,1.06754200000000008e1
5.50530099999999994e-2,1.31069337000000008e1,5.46689094999999958e-1,1.06726100000000006e1
5.53570000000000034e-2,1.30702230000000004e1,5.43730194999999972e-1,1.06669599999999996e1
5.56630099999999989e-2,1.31974707999999996e1,5.40751494999999971e-1,1.06612700000000000e1
5.59720000000000009e-2,1.30416582999999999e1,5.37743794000000053e-1,1.06555199999999992e1
5.60000000000000012e-2,1.30427586000000009e1,5.37471294000000044e-1,1.06549999999999994e1
5.61270000000000033e-2,1.30484065000000005e1,5.37992294000000038e-1,1.06517599999999995e1
5.62829999999999997e-2,1.30062960000000007e1,5.38632192999999981e-1,1.06477900000000005e1
5.64400099999999988e-2,1.29811675999999991e1,5.39276292000000046e-1,1.06437899999999992e1
5.65970000000000015e-2,1.29960391000000008e1,5.39920292000000024e-1,1.06397899999999996e1
5.69139999999999993e-2,1.30637471999999999e1,5.41220790999999979e-1,1.06317199999999996e1
5.70730100000000004e-2,1.31135929000000004e1,5.41873089999999946e-1,1.06276700000000002e1
5.72329999999999992e-2,1.30624193000000002e1,5.42529389000000029e-1,1.06235900000000001e1
5.73940000000000006e-2,1.30492387000000001e1,5.43189789000000034e-1,1.06194900000000008e1
5.75560000000000030e-2,1.30940402999999996e1,5.43854387999999966e-1,1.06153600000000008e1
5.77180100000000001e-2,1.30718408999999998e1,5.44518987000000010e-1,1.06112300000000008e1
5.78800000000000009e-2,1.30766521999999998e1,5.45183486999999967e-1,1.06071100000000005e1
5.80439999999999984e-2,1.30804267999999997e1,5.45856286000000024e-1,1.06029300000000006e1
5.82080000000000028e-2,1.30362013000000001e1,5.46529084999999970e-1,1.05987500000000008e1
5.83730100000000030e-2,1.29599688000000004e1,5.47205984999999950e-1,1.05945499999999999e1
5.87039999999999992e-2,1.29124836999999992e1,5.48563782999999972e-1,1.05861199999999993e1
5.88709999999999997e-2,1.29402141999999998e1,5.49248882999999966e-1,1.05818600000000007e1
5.90390000000000012e-2,1.29119364999999995e1,5.49937981999999992e-1,1.05775799999999993e1
5.92070000000000027e-2,1.29896589999999996e1,5.50627180999999966e-1,1.05732999999999997e1
5.95460000000000017e-2,1.29860699000000004e1,5.52017879999999961e-1,1.05646699999999996e1
5.97170100000000009e-2,1.30137484000000008e1,5.52719379000000011e-1,1.05603099999999994e1
5.99999999999999978e-2,1.29835376999999994e1,5.53880277999999948e-1,1.05531000000000006e1
6.02329900000000001e-2,1.30360010000000006e1,5.54920976999999982e-1,1.05469899999999992e1
6.07559999999999975e-2,1.30252174000000007e1,5.57256975000000043e-1,1.05332699999999999e1
6.09309999999999991e-2,1.30462786000000008e1,5.58038675000000040e-1,1.05286799999999996e1
6.11079900000000009e-2,1.29403089999999992e1,5.58829173999999984e-1,1.05240399999999994e1
6.12849999999999992e-2,1.29383396000000008e1,5.59619772999999987e-1,1.05193999999999992e1
6.18220000000000020e-2,1.29863181000000001e1,5.62018271000000014e-1,1.05053099999999997e1
6.20020199999999980e-2,1.29982968000000003e1,5.62822370000000016e-1,1.05005900000000008e1
6.21840000000000032e-2,1.29602453999999998e1,5.63635169999999963e-1,1.04958200000000001e1
6.23659999999999978e-2,1.29241922000000002e1,5.64448068999999997e-1,1.04910499999999995e1
6.25480000000000064e-2,1.30221301000000000e1,5.65261067999999978e-1,1.04862699999999993e1
6.27320100000000047e-2,1.29800471999999996e1,5.66082867999999961e-1,1.04814500000000006e1
6.31020000000000053e-2,1.28998296999999997e1,5.67735466000000022e-1,1.04717400000000005e1
6.32880100000000057e-2,1.28917052000000005e1,5.68566266000000042e-1,1.04668600000000005e1
6.34750000000000036e-2,1.29535692000000004e1,5.69401464999999996e-1,1.04619599999999995e1
6.36620100000000050e-2,1.28374345000000005e1,5.70236764000000007e-1,1.04570600000000002e1
6.38510000000000050e-2,1.27622587999999997e1,5.71080962999999997e-1,1.04520999999999997e1
6.40399999999999997e-2,1.28600822000000008e1,5.71925063000000011e-1,1.04471399999999992e1
6.42299900000000007e-2,1.27908951999999996e1,5.72773662000000017e-1,1.04421599999999994e1
6.44210100000000008e-2,1.28586881000000002e1,5.73626861000000043e-1,1.04371500000000008e1
6.46130099999999985e-2,1.28254605000000002e1,5.74484459999999975e-1,1.04321099999999998e1
6.48060000000000025e-2,1.28202224999999999e1,5.75346460000000004e-1,1.04270499999999995e1
6.50000000000000022e-2,1.28079631999999997e1,5.76212959000000025e-1,1.04219600000000003e1
6.51940000000000019e-2,1.28799849000000002e1,5.77079458000000045e-1,1.04168800000000008e1
6.53900099999999984e-2,1.29259480000000000e1,5.77954957999999963e-1,1.04117300000000004e1
6.55860000000000054e-2,1.29809208999999992e1,5.78830356999999962e-1,1.04065899999999996e1
6.57829999999999943e-2,1.28158796000000006e1,5.79710256000000035e-1,1.04014299999999995e1
6.59809999999999980e-2,1.29128039999999995e1,5.80594654999999960e-1,1.03962299999999992e1
6.61800000000000027e-2,1.27677239999999994e1,5.81483553999999958e-1,1.03910199999999993e1
6.63799999999999946e-2,1.27476096999999999e1,5.82376854000000055e-1,1.03857700000000008e1
6.65810000000000013e-2,1.26214808999999999e1,5.83274552999999973e-1,1.03804999999999996e1
6.71889999999999987e-2,1.28229831999999995e1,5.85990251000000018e-1,1.03645499999999995e1
6.73930100000000032e-2,1.28447916000000006e1,5.86901450000000047e-1,1.03591999999999995e1
6.78050000000000042e-2,1.27853306999999994e1,5.88741647999999951e-1,1.03483999999999998e1
6.80120099999999977e-2,1.29070760999999994e1,5.89666247000000032e-1,1.03429699999999993e1
6.82200000000000029e-2,1.28027969000000006e1,5.90595246999999990e-1,1.03375100000000000e1
6.84290000000000037e-2,1.28405044999999998e1,5.91528746000000050e-1,1.03320299999999996e1
6.86390000000000056e-2,1.27631867999999997e1,5.92466744999999961e-1,1.03265200000000004e1
6.88509999999999955e-2,1.28338303000000007e1,5.93413643999999962e-1,1.03209599999999995e1
6.90630099999999941e-2,1.27404738999999996e1,5.94360542999999963e-1,1.03154000000000003e1
6.92760000000000042e-2,1.27221031000000000e1,5.95311943000000010e-1,1.03098200000000002e1
6.94899999999999962e-2,1.27436989000000001e1,5.96267741999999989e-1,1.03041999999999998e1
6.97050000000000031e-2,1.27092794999999992e1,5.97228041000000043e-1,1.02985600000000002e1
7.01380100000000006e-2,1.27937075999999994e1,5.99162139000000038e-1,1.02872100000000000e1
7.03560000000000019e-2,1.27861490000000000e1,6.00135738999999946e-1,1.02814899999999998e1
7.05749999999999988e-2,1.26425722000000000e1,6.01113938000000014e-1,1.02757500000000004e1
7.09999999999999937e-2,1.24504889999999993e1,6.03012235999999979e-1,1.02645999999999997e1
7.12380100000000044e-2,1.23947766000000001e1,6.00137836000000036e-1,1.02620100000000001e1
7.16860099999999945e-2,1.26255708999999996e1,5.94727436999999970e-1,1.02571499999999993e1
7.19110000000000027e-2,1.27019339000000002e1,5.92010337000000053e-1,1.02546999999999997e1
7.23650099999999935e-2,1.26895735999999992e1,5.86527338000000009e-1,1.02497699999999998e1
7.25940000000000057e-2,1.26648396000000005e1,5.83761838000000033e-1,1.02472799999999999e1
7.28229999999999988e-2,1.27091065000000008e1,5.80996238999999970e-1,1.02447900000000001e1
7.30539999999999939e-2,1.26843249000000000e1,5.78206538999999964e-1,1.02422799999999992e1
7.32859899999999953e-2,1.26815180999999999e1,5.75404838999999946e-1,1.02397600000000004e1
7.35190099999999958e-2,1.26066879000000007e1,5.72590739999999987e-1,1.02372300000000003e1
7.37529999999999991e-2,1.26078235999999997e1,5.69764840000000050e-1,1.02346800000000009e1
7.42239999999999983e-2,1.26230422000000004e1,5.64076741000000048e-1,1.02295700000000007e1
7.44610099999999941e-2,1.25921050999999995e1,5.61214440999999953e-1,1.02269900000000007e1
7.47000099999999972e-2,1.26441195000000004e1,5.58328041999999969e-1,1.02243899999999996e1
7.49999999999999972e-2,1.26265858000000009e1,5.54705141999999984e-1,1.02211300000000005e1
8.00000000000000017e-2,1.24990091999999997e1,4.94321249000000018e-1,1.01668000000000003e1
8.50000000000000061e-2,1.23893965000000001e1,4.69177748000000006e-1,1.00919000000000008e1
8.99999999999999967e-2,1.23173849999999998e1,4.44034246999999993e-1,1.00169999999999995e1
9.50000000000000011e-2,1.22218765999999999e1,4.31546238000000026e-1,9.91754500000000050e0
1.00000000000000006e-1,1.21475182000000004e1,4.19058229000000004e-1,9.81808999999999976e0
1.19999999999999996e-1,1.17920953999999991e1,3.97291206000000008e-1,9.47086000000000006e0
1.40000000000000013e-1,1.15113526999999998e1,3.72353190000000001e-1,9.15217999999999954e0
1.49999999999999994e-1,1.13712260000000001e1,3.60814183000000011e-1,8.99925999999999959e0
1.60000000000000003e-1,1.12504492000000003e1,3.49275176000000021e-1,8.84633999999999965e0
1.70000000000000012e-1,1.11193228000000008e1,3.39403969999999999e-1,8.70451500000000067e0
1.79999999999999993e-1,1.10105419999999992e1,3.29532663999999975e-1,8.56268999999999991e0
1.90000000000000002e-1,1.08830960000000001e1,3.19661458000000009e-1,8.42086499999999916e0
2.00000000000000011e-1,1.07619603000000001e1,3.09790151999999985e-1,8.27904000000000018e0
2.09999999999999992e-1,1.06655601999999998e1,2.98164947999999985e-1,8.15448999999999913e0
2.34999999999999987e-1,1.03806194000000005e1,2.69101739999999978e-1,7.84311500000000006e0
2.39999999999999991e-1,1.03257534000000000e1,2.63289137999999978e-1,7.78084000000000042e0
2.50000000000000000e-1,1.02237191999999997e1,2.55708135999999975e-1,7.67238699999999962e0
2.60000000000000009e-1,1.01152555000000000e1,2.48127133000000000e-1,7.56393299999999957e0
2.70000000000000018e-1,1.00159669999999998e1,2.40546130999999996e-1,7.45547999999999966e0
2.80000000000000027e-1,9.91604704999999953e0,2.32965128999999993e-1,7.34702699999999975e0
2.99999999999999989e-1,9.74688336000000000e0,2.17803123999999987e-1,7.13011999999999979e0
3.25000100000000014e-1,9.54691264000000039e0,2.03434919999999991e-1,6.89086999999999961e0
3.40000000000000024e-1,9.41471023000000073e0,1.94814117000000009e-1,6.74732100000000035e0
